casting,director,duration,entries,film_id,genres,img_src,press_ratings,release,societies,synopsis,title,viewers_ratings
Sanaa Lathan|O.L. Duke|Peggy Sheffield|Sharlene Garcia|Neil Brown Jr.|Ed Amatrudo|Denzel Washington|David J. Negron Sr.|Jesse Beaton|Dean Cain|Steve Raulerson|Eva Mendes|Veryl Jones|Robert Baker|John Billingsley|Dottie Healy|Antoni Corone|Alex Carter|Ron Madoff|Eric Hissom|Evelyn Brooks|Suzanne Grant|Tom Hillmann|Mike Pniewski|Tim Ware|James Murtaugh|Parris Buckner|Elena Maria Garcia|Terry Loughlin|Arian Waring Ash|Nora Dunn|Al Quinn,Carl Franklin,105,117652,45644,Action|Thriller|Policier,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/17/93/18369270.jpg,2.8,6 janvier 2004,"UFD,Amazon MGM,Original Films,Monarch Pictures","Matt Lee Whitlock est le chef de la police de Banyan Key en Floride. Respecté par ses pairs et apprécié par les habitants, il dirige une équipe de quatre policiers incluant sa femme, l'inspecteur Alex Diaz, dont il est sur le point de divorcer. Whitlock a renoué avec sa petite amie, Ann, mariée à un footballeur déchu au tempérament violent, Chris. Un jour, celle-ci lui déclare qu'elle souffre d'un cancer. Son seul espoir : se rendre en Europe pour y suivre un traitement expérimental, mais elle est à court d'argent.",Out of Time,2.7
Nassim Lyes|Rebecca Hampton|Martine Bourrillon|Alban Casterman|Maude Bourdin|Rym Foglia|Moussa Maaskri|Eden Long|Candy Chagouri|Frédéric Soulayrol|Youssef Sahraoui|Vadim Agid|Tim Rousseau|Inès Boukhelifa|Illyas Bouzrara|Xavier Her|Zohra Hamiti|Grérory Di Meglio|Alban Ivanov|Hamza Bensahnoune|Alicia Tadrist|Theo Balcells|Yacine Belhousse|Nicolas Sartous|Nader Soufi|Vincent Pasdermadjian|Géraldine Loup|Nicolas Dromard|Grégory Brand|Nassim Bouguezzi|Valentin Duclaux|Roman Frayssinet,Ali Boughéraba,99,228318,293378,Comédie,https://fr.web.img3.acsta.net/c_310_420/pictures/22/02/04/17/58/3314454.jpg,2.0,20 avril 2022,"Apollo Films,French Movies Connection","Les SEGPA se font virer de leur établissement. À leur grande surprise, ils intègrent le prestigieux collège Franklin D. Roosevelt.",Les SEGPA,1.7
Jackie Berroyer|Cordelia Lange|Armndo Bismuth|Zohar Wexler|Edme Bismuth|Alona Nahmias|Itay Ben Ami|Alexander Aviram|Valeria Bruni Tedeschi|Menahem Lang|Shiraz Tsarfat|Yoel Rozenkier|Aviv Telem|Yona Rozenkier|Fantine Gelu|Mai Weisz|Uri Falk|Marguerite Margeaux Lampley|Alma Aviram,Yossi Aviram,101,5019,271839,Drame,https://fr.web.img2.acsta.net/c_310_420/pictures/24/01/25/09/04/2620263.jpg,2.8,28 février 2024,"Les Films du Losange,Les Films du Poisson,24 Images,Gum Films,Gum Films","À Tel Aviv, Ori croise par hasard Anna, une écrivaine française, lors du procès d’un ancien Nazi. Il est bouleversé de reconnaître cette femme dont le souvenir le hante depuis qu’ils se sont follement aimés à Turin, 20 ans plus tôt. Mais Anna soutient qu'ils ne se sont jamais rencontrés. Peut-être qu’au milieu du désert, les choses deviendront plus claires…",Il n'y a pas d'ombre dans le désert,2.2
Abdallah Moundy|Emmanuel Bonami|Xing Xing Cheng|Finnegan Oldfield|Marie-Philomène Nga|Jérôme Niel|Théo Christine|Malik Amraoui|Mahamadou Sangaré|Sofia Lesaffre,Sébastien Vaniček,106,69531,311895,Epouvante-horreur,https://fr.web.img6.acsta.net/c_310_420/pictures/23/11/30/11/13/5779947.jpg,3.6,27 décembre 2023,"My Box Films,WTFilms,Charades,Tandem,Tandem","Face à une invasion d'araignées, les habitants d'un immeuble vont devoir survivre.",Vermines,3.8
Mojean Aria|Han Soto|Javier Molina|Myles Humphus|Rey Hernandez|Daniel Wu|Gabrielle Echols|Rebecca Ferguson|Thandiwe Newton|Angela Sarafyan|Cliff Curtis|Thomas Francis Murphy|Tracy Brotherton|Roxton Garcia|Demián Castro|Ivan Mbakop|René Mena|Shawn Carter Peterson|Andrew Masset|Jules Hartley|Hugh Jackman|Natalie Martinez|Jessica Medina|Brett Cullen|Giovannie Cruz|Sue-Lynn Ansari|Norio Nishimura|Nico Parker|Sam Medina|Marina de Tavira|Teri Wyble,Lisa Joy,116,99007,271387,Science Fiction|Thriller|Romance,https://fr.web.img3.acsta.net/c_310_420/pictures/21/07/28/10/29/3991427.jpg,3.0,25 août 2021,"Warner Bros.,Warner Bros. France,Michael De Luca Productions,FilmNation Entertainment,Kilter Film","Dans un futur proche, Miami a été submergé par les flots, suite aux effets du changement climatique. Un enquêteur privé, Nick Bannister, est engagé par des clients afin de retrouver leurs précieux souvenirs. Au cours de sa dernière affaire, il tombe éperdument amoureux de sa cliente. A sa disparition, le détective est désemparé et se lance à sa recherche. Il se retrouve alors perdu dans une boucle temporelle et découvre des aspects de sa personnalité qu'il ne connaissait pas auparavant.",Reminiscence,2.8
Hye-Young Lee|Yunhee Cho|Shin Seokho|Hae-hyo Kwon|Song Seon-mi,Hong Sang-Soo,97,4421,306540,Drame,https://fr.web.img6.acsta.net/c_310_420/pictures/24/01/25/17/23/5945071.jpg,3.7,21 février 2024,"Capricci Films,Jeonwonsa Film Co.","Byungsoo, un réalisateur célèbre, accompagne sa fille chez une amie de longue date, propriétaire d'un immeuble à Gangnam. La visite des lieux entraîne pour Byungsoo un voyage hors du temps où se dessinent, à chaque étage, ses amours passés et à venir. Fin portraitiste, Hong Sangsoo transforme le quotidien d'un immeuble en puzzle des relations humaines. Un terrain de jeu qui explore les désirs, les regrets, les rêves, et bien sûr, le cinéma.",Walk Up,3.0
Nina Meurisse|Mathieu Perotto|Fabien Giameluca|Younès Boucif|Alexis Manenti|Hafsia Herzi,Iris Kaltenbäck,97,29163,302951,Drame,https://fr.web.img6.acsta.net/c_310_420/pictures/23/08/31/16/29/0547250.jpg,3.9,11 octobre 2023,"Mact Productions,Marianne productions,Diaphana Distribution,JPG Films,Be For Films","Comment la vie de Lydia, sage-femme très investie dans son travail, a-t-elle déraillé ? Est-ce sa rupture amoureuse, la grossesse de sa meilleure amie Salomé, ou la rencontre de Milos, un possible nouvel amour ? Lydia s’enferme dans une spirale de mensonges et leur vie à tous bascule....",Le Ravissement,4.0
Jean Dujardin|Véronique Balme|Martial Courcier|Ted Etienne|Frédéric Vallet|Natacha Lindinger|Benoît Joubert|Laura Sepul|Emile Abossolo M'Bo|Melodie Casta|Anne-Charlotte Pontabry|Wladimir Yordanoff|Abraham Wapler|Gilles Cohen|Karim Barras|Marie-Gaëlle Cals|Fatou N'Diaye|Brice Fournier|Christelle Cornil|Pol White|Nancy Tate|Benjamin Tranié|Ibrahim Koma|Florian Diday|Jean-Édouard Bodziak|Ivan Franěk|Luc Antoni|Habib Dembélé|Pierre Niney|Marie-Philomène Nga|Oleg Imbert|Bruno Paviot|Ricky Tribord,Nicolas Bedos,116,685878,262383,Aventure|Espionnage|Comédie,https://fr.web.img6.acsta.net/c_310_420/pictures/21/06/28/17/13/1668165.jpg,2.8,4 août 2021,"Gaumont,M6 Films,Gaumont International,Gaumont Production,Scope Pictures,Gaumont Distribution,Mandarin Cinéma","1981. Hubert Bonisseur de La Bath, alias OSS 117, est de retour. Pour cette nouvelle mission, plus délicate, plus périlleuse et plus torride que jamais, il est contraint de faire équipe avec un jeune collègue, le prometteur OSS 1001.",OSS 117: Alerte rouge en Afrique noire,2.7
Dolph Lundgren|Nicole Kidman|Patrick Wilson|Temuera Morrison|Jason Momoa|Vincent Regan|Yahya Abdul-Mateen II|Amber Heard|Ricardo Molina|Grant Huggair|Pilou Asbæk|Indya Moore|Randall Park,James Wan,124,552105,270235,Action|Aventure|Fantastique,https://fr.web.img3.acsta.net/c_310_420/pictures/23/12/14/16/49/3331945.jpg,1.7,20 décembre 2023,"Warner Bros.,Warner Bros. France,The Safran Company,DC Entertainment,Atomic Monster","Black Manta, toujours hanté par le désir de venger son père, est maintenant plus puissant que jamais avec le légendaire Trident Noir entre ses mains. Pour l’anéantir, Aquaman doit s’associer à son frère Orm ancien roi d’Atlantide et actuellement emprisonné. Ensemble, ils devront surmonter leurs différences pour protéger leur royaume et sauver le monde d’une destruction irréversible.",Aquaman et le Royaume perdu,2.5
,Karla Nor Holmbäck,75,10886,317077,Famille|Animation,https://fr.web.img6.acsta.net/c_310_420/pictures/23/12/21/11/36/4465693.jpg,3.2,14 février 2024,Gebeka Films,"Rose est une petite fée qui a toujours vécu seule dans son rosier. Elle rêve passionnément d’avoir un ou une ami(e), mais a trop peur de l’inconnu pour s’éloigner de son repaire. Un jour, Satin, un papillon à la recherche d’aventures, croise le chemin de Rose et elles deviennent immédiatement amies, malgré leurs différences. Satin veut partir à la découverte du monde, et quant à elle, Rose préfère rester tranquille dans son rosier. Mais, lorsque sa nouvelle amie est kidnappée par une méchante Troll de Pierre, Rose doit surmonter ses peurs et se lancer dans un dangereux voyage jusqu’aux Montagnes noires pour sauver Satin.","Rose, petite fée des fleurs",2.6
Imogen Kogge|Paul Wolff-Plottegg|Jonathan Wirtz|David Bennent|Olivia Ross|Gottfried Breitfuss|Dana Herfurth|Philippe Graber|Hanns Zischler|Joey Zimmermann|Eva Maria Jost|Dirk Böhling|Vivienne Bayley|Peter Hottinger|Emanuel Waldburg-Zeil|Jan Bülow,Timm Kröger,118,9404,289226,Thriller|Drame,https://fr.web.img2.acsta.net/c_310_420/pictures/24/01/15/09/22/4468633.jpg,3.5,21 février 2024,"Catpics Coproductions Zurich,UFO Distribution,Ma.ja.de. Fiction,The Barricades,Panama Film","1962 : lors d’un congrès de physique dans les Alpes suisses, le jeune Johannes défend une théorie sur l’existence de mondes parallèles. Mais personne n’y croit, pas même son tuteur. Les mystères s'accumulent pourtant : une curieuse formation nuageuse dans le ciel ; la présence fantomatique de Karin, cette jeune pianiste qui l’obsède et semble tout savoir de lui… Et ces personnes victimes d’accidents étranges dans la montagne ? Le réel semble bien fragile en ce lieu.",Universal Theory,2.9
Kathy Bates|Paul Brightwell|Frances Fisher|Tricia O'Neil|Suzy Amis|Bill Paxton|Jonathan Hyde|Charlotte Chatton|Erik Holland|Seth Adkins|Ioan Gruffudd|Van Ling|Bernard Hill|Danny Nucci|Victor Garber|Camilla Overbye Roos|Kate Winslet|Richard Graham|Marc Cass|Jenette Goldstein|Leonardo DiCaprio|Jonathan Phillips|Barry Dennen|Simon Crane|Craig Kelly|Billy Zane|James Lancaster|Rosalind Ayres|Bernard Fox|Ewan Stewart|Michael Ensign|Anne Fletcher|Jason Barry|Eric Braeden|Mark Lindsay Chapman|Ron Donachie|Gloria Stuart|Martin Laing|David Warner|Lewis Abernathy,James Cameron,194,498212,5818,Drame|Romance,https://fr.web.img6.acsta.net/c_310_420/pictures/23/01/10/16/06/0622119.jpg,4.9,7 janvier 1998,"Paramount Pictures,Lightstorm Entertainment,20th Century Studios,Digital Domain,Industrial Light & Magic (ILM),The Walt Disney Company France,The Walt Disney Company France","Southampton, 10 avril 1912. Le paquebot le plus grand et le plus moderne du monde, réputé pour son insubmersibilité, le ""Titanic"", appareille pour son premier voyage. Quatre jours plus tard, il heurte un iceberg. A son bord, un artiste pauvre et une grande bourgeoise tombent amoureux.",Titanic,4.3
Gene Bervoets|Vincent Eaton|Willem Dafoe,Vasilis Katsoupis,105,2654,293265,Thriller|Drame,https://fr.web.img2.acsta.net/c_310_420/pictures/23/09/07/14/26/0134840.jpg,3.1,1 novembre 2023,"Bankside Films,L'Atelier Distribution","Nemo, cambrioleur chevronné, se retrouve piégé dans un luxueux appartement new-yorkais. Essentiellement décoré d'œuvres d'art, il va devoir faire preuve de créativité et de ténacité pour survivre et tenter de s'échapper...",À l'intérieur,2.3
Deborah Révy|Karl Glusman|David Krampz|Stella Rocha,Gaspar Noé,140,16961,231786,Erotique|Drame,https://fr.web.img5.acsta.net/c_310_420/pictures/15/05/27/16/00/104793.jpg,3.3,15 juillet 2015,"Goodfellas,Rectangle Productions,Wild Bunch Distribution,Les Cinémas de la Zone,RT Features","Un 1er janvier au matin, le téléphone sonne. Murphy, 25 ans, se réveille entouré de sa jeune femme et de son enfant de deux ans. Il écoute son répondeur. Sur le message, la mère d'Electra lui demande, très inquiète, s'il n'a pas eu de nouvelle de sa fille disparue depuis longtemps. Elle craint qu'il lui soit arrivé un accident grave. ",Love,2.9
Andrea Muñoz|Jim Garrity|Waymond Lee|Aaron Taylor-Johnson|Andrew Koji|Brad Pitt|Sandra Bullock|Emelina Adams|Tania Verafield|Harrison Xu|Brian Tyree Henry|Mike Ferguson|Julio Gabay|Johanna Watts|Pasha D. Lychnikoff|Karen Fukuhara|Bad Bunny|Masi Oka|Riria|Jason Matthew Smith|Hiroyuki Sanada|Yoshi Sudarso|Zooey Miyoshi|Naomi Matsuda|Logan Lerman|Joey King|Michael Shannon|Zazie Beetz,David Leitch,127,491067,284846,Action|Thriller,https://fr.web.img6.acsta.net/c_310_420/pictures/22/07/13/11/36/3514892.jpg,3.2,3 août 2022,"Sony Pictures,Sony Pictures,CTB,Sony Pictures Releasing France,Fuqua Films,87North","Coccinelle est un assassin malchanceux et particulièrement déterminé à accomplir sa nouvelle mission paisiblement après que trop d'entre elles aient déraillé. Mais le destin en a décidé autrement et l'embarque dans le train le plus rapide au monde aux côtés d'adversaires redoutables qui ont tous un point commun, mais dont les intérêts divergent radicalement... Il doit alors tenter par tous les moyens de descendre du train.",Bullet Train,3.9
Michael Stuhlbarg|Marco Sgrosso|Esther Garrel|Vanda Capriolo|Armie Hammer|André Aciman|Amira Casar|Timothée Chalamet|Peter Spears|Antonio Rimoldi|Victoire Du Bois,Luca Guadagnino,131,108500,252439,Drame|Romance,https://fr.web.img2.acsta.net/c_310_420/o_club-allocine-2024-310x420.png_0_se/pictures/18/02/13/15/35/4076138.jpg,4.2,28 février 2018,"La Cinéfacture,Memento International,Sony Pictures Releasing France,RT Features,Frenesy Film Company,M.Y.R.A Entertainment","Été 1983. Elio Perlman, 17 ans, passe ses vacances dans la villa du XVIIe siècle que possède sa famille en Italie, à jouer de la musique classique, à lire et à flirter avec son amie Marzia. Son père, éminent professeur spécialiste de la culture gréco-romaine, et sa mère, traductrice, lui ont donné une excellente éducation, et il est proche de ses parents. Sa sophistication et ses talents intellectuels font d’Elio un jeune homme mûr pour son âge, mais il conserve aussi une certaine innocence, en particulier pour ce qui touche à l’amour. Un jour, Oliver, un séduisant Américain qui prépare son doctorat, vient travailler auprès du père d’Elio. Elio et Oliver vont bientôt découvrir l’éveil du désir, au cours d’un été ensoleillé dans la campagne italienne qui changera leur vie à jamais.",Call Me By Your Name,4.2
Rand Gamble|Martin Trees|Carl Ellsworth|Suzie Plakson|Dey Young|Angela Schnaible|Paulina Hunter|Amber Mead|Jenny Wade|Guy Chapman|Monica McSwain|Brian Cox|Max Kasch|Loren Lester|Angela Paton|Cillian Murphy|Laura Johnson|Jack Scalia|Carl Gilliard|Kyle Gallner|Philip Pavel|Rachel McAdams|Tom Elkins|Jayma Mays|Amanda Young,Wes Craven,90,144389,57881,Action|Thriller,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/35/85/91/18443181.jpg,2.8,26 octobre 2005,"DreamWorks Pictures,United International Pictures (UIP)","Lisa Reisert a une peur bleue de l'avion, mais l'horreur qui l'attend sur ce vol de nuit pour Miami n'a rien à voir avec sa phobie.",Red Eye / sous haute pression,2.5
Ken Uehara|Michiko Ai|Keizô Kawasaki|Eijirô Tôno|Fujiko Yamamoto|Hikaru Hoshi|Eitarô Ozawa,Kôzaburô Yoshimura,104,1237,313204,Drame|Romance,https://fr.web.img6.acsta.net/c_310_420/pictures/23/12/21/11/45/5518693.jpg,3.4,6 mars 2024,Carlotta Films,"Kiwa Funaki travaille à la teinturerie de son père à Kyoto. Cette femme indépendante et talentueuse y conçoit des tissus et accessoires qu’elle commercialise elle-même jusqu’à Tokyo. À bientôt trente ans, son entourage aimerait la voir mariée mais Kiwa trouve son épanouissement dans son art. Un jour, elle fait la rencontre de M. Takemura, professeur à l’université d’Osaka. Ce client singulier et érudit, au demeurant marié et père de famille, trouble la jeune femme...",Rivière de nuit,
Candice McKoy|Jimmy Palumbo|Michael Lee Laurence|Terry Serpico|James Yaegashi|Frank Pando|Gerry Vichi|Anthony Mackie|Titus Welliver|Afton Williamson|Ed Harris|Felix Solis|Daniel Sauli|Barbara Marineau|J. Smith-Cameron|John Dossett|Kyra Sedgwick|Arthur J. Nascarella|Jonathan Walker (II)|Jabari Gray|Jamie Bell|Ann Arvia|Patrick Collins|Sam Worthington|Mandy Gonzalez|William Sadler|Don Castro|Jason Furlani|Geoffrey Cantor|Robert Clohessy|Erin Quill|Joe Lisi|Elizabeth Banks|Edward Burns|Pooja Kumar|John Solo|J. Bernard Calloway|Genesis Rodriguez|Liz Holtan|James Andrew O'Conner,Asger Leth,102,156939,185293,Action|Thriller|Policier,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/86/32/60/19863938.jpg,2.3,15 février 2012,"StudioCanal,Summit Entertainment,Di Bonaventura Pictures","Ancien flic condamné à la prison pour un vol dont il se dit innocent, Nick Cassidy a réussi à s’évader. Dans un célèbre hôtel de New York, il monte jusqu’à l’un des derniers étages et enjambe la fenêtre. Le voilà dehors, sur la corniche, au bord du vide… Lydia Mercer, négociatrice de la police, est chargée d’essayer de le convaincre de ne pas sauter. Plus la jeune femme tente de dénouer cette situation périlleuse, plus elle prend conscience que Cassidy pourrait bien avoir un autre objectif… Son geste a peut-être un rapport avec le mystérieux projet sur lequel travaille son frère. Pendant que l’ex-flic est au bord du vide et attire l’attention de toute la ville, beaucoup de choses se trament et trop de gens semblent s’intéresser à son cas. Les pièces du puzzle vont se révéler peu à peu, au risque de faire tomber beaucoup plus qu’un seul homme…",Dos au mur,3.4
Thomas Kretschmann|Toby Jones|Alaa Safi|Guy Paul|Anna Francolini|Mads Mikkelsen|Mark Killeen|Corrado Invernizzi|Martin McDougall|Harrison Ford|Olivier Richters|Nasser Memarzia|Joe Gallina|Shaunette Renee Wilson|Boyd Holbrook|Ethann Isidore|Phoebe Waller-Bridge|Aïssam Bouali|John Rhys-Davies|Karen Allen|Antonio Banderas,James Mangold,154,1089875,180899,Action|Aventure,https://fr.web.img6.acsta.net/c_310_420/pictures/23/06/07/14/33/5787419.jpg,3.6,28 juin 2023,"Paramount Pictures,Walt Disney Pictures,Lucasfilm Ltd.,The Walt Disney Company France","1969. Après avoir passé plus de dix ans à enseigner au Hunter College de New York, l'estimé docteur Jones, professeur d'archéologie, est sur le point de prendre sa retraite et de couler des jours paisibles.",Indiana Jones et le Cadran de la Destinée,3.5
