year,weekend,movie_titles,movie_urls,movie_grosses,movie_distributors
2022,https://www.boxofficemojo.com/weekend/2022W38/?area=FR&ref_=bo_wey_table_15,"Avatar,Driving Madeleine,Don't Worry Darling,Other People's Children,Koati,Moonage Daydream,My Father's Secrets,Goya, Carrière & the Ghost of Buñuel","https://www.boxofficemojo.com/release/rl1490846465/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl3822879489/?ref_=bo_we_table_2,https://www.boxofficemojo.com/release/rl3336340225/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl3353117441/?ref_=bo_we_table_4,https://www.boxofficemojo.com/release/rl954172161/?ref_=bo_we_table_10,https://www.boxofficemojo.com/release/rl1658618625/?ref_=bo_we_table_19,https://www.boxofficemojo.com/release/rl970949377/?ref_=bo_we_table_24,https://www.boxofficemojo.com/release/rl987726593/?ref_=bo_we_table_26","$1,946,323,$5,657,$1,946,323,$990,151,$1,864,$990,151,$855,969,$2,431,$855,969,$761,409,$2,307,$761,409,$283,892,$704,$283,892,$115,316,$953,$177,335,$81,026,$355,$81,026,$70,610,$1,217,$70,610","Walt Disney Pictures,Cohen Media Group,Warner Bros.,Ad Vitam Distribution,Paradis Films,Universal Pictures International (UPI),Le Pacte,Epicentre Films"
2022,https://www.boxofficemojo.com/weekend/2022W33/?area=FR&ref_=bo_wey_table_20,"Orphan: First Kill,Two Much for the Job,Where the Crawdads Sing,Vesper,America Latina","https://www.boxofficemojo.com/release/rl3352789761/?ref_=bo_we_table_7,https://www.boxofficemojo.com/release/rl953582337/?ref_=bo_we_table_10,https://www.boxofficemojo.com/release/rl2228519681/?ref_=bo_we_table_11,https://www.boxofficemojo.com/release/rl970359553/?ref_=bo_we_table_13,https://www.boxofficemojo.com/release/rl987136769/?ref_=bo_we_table_28","$792,722,$3,687,$792,722,$675,746,$1,365,$1,815,639,$592,039,$1,677,$592,039,$420,759,$1,411,$420,759,$23,130,$625,$23,130","Miramax,UGC Distribution,Sony Pictures Releasing,Condor,Le Pacte"
2021,https://www.boxofficemojo.com/weekend/2021W29/?area=FR&ref_=bo_wey_table_24,"Kaamelott: First Installment,Space Jam: A New Legacy,Old,Spiral,Onoda: 10,000 Nights in the Jungle,Good Mother,Gunpowder Milkshake,All Hands on Deck,The Weasel's Tale","https://www.boxofficemojo.com/release/rl3070853889/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl2819195649/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl2366014209/?ref_=bo_we_table_6,https://www.boxofficemojo.com/release/rl1702593281/?ref_=bo_we_table_15,https://www.boxofficemojo.com/release/rl2835972865/?ref_=bo_we_table_18,https://www.boxofficemojo.com/release/rl2852750081/?ref_=bo_we_table_19,https://www.boxofficemojo.com/release/rl1460241153/?ref_=bo_we_table_22,https://www.boxofficemojo.com/release/rl2869527297/?ref_=bo_we_table_28,https://www.boxofficemojo.com/release/rl2886304513/?ref_=bo_we_table_29","$6,901,876,$8,552,$6,901,876,$1,122,851,$2,425,$1,122,851,$607,175,$2,023,$607,175,$207,025,$932,$207,025,$86,340,$822,$86,340,$78,356,$791,$78,356,$63,795,$619,$63,795,$37,254,$1,128,$37,254,$33,883,$546,$33,883","SND Films,Warner Bros.,Universal Pictures,Miramax,Le Pacte,SBS Distribution,StudioCanal,Jour2Fête,Eurozoom"
2023,https://www.boxofficemojo.com/weekend/2023W35/?area=FR&ref_=bo_wey_table_18,"The Equalizer 3,Super Drunk,Ama Gloria,Banel & Adama,The Highest of Stakes","https://www.boxofficemojo.com/release/rl3936912129/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl3534258945/?ref_=bo_we_table_14,https://www.boxofficemojo.com/release/rl3551036161/?ref_=bo_we_table_19,https://www.boxofficemojo.com/release/rl3567813377/?ref_=bo_we_table_26,https://www.boxofficemojo.com/release/rl78480129/?ref_=bo_we_table_31","$2,520,255,$4,932,$2,520,255,$280,876,$914,$296,742,$155,340,$1,150,$155,340,$68,794,$681,$68,794,$17,165,$3,433,$17,165","Sony Pictures Releasing,Zinc,Pyramide Distribution,Indican Pictures"
2022,https://www.boxofficemojo.com/weekend/2022W34/?area=FR&ref_=bo_wey_table_19,"Tad the Lost Explorer and the Emerald Tablet,Rumba Therapy,The Green Shutters,Beast,Three Thousand Years of Longing,The Invitation,Leila's Brothers,Continental Drift (South),Wild Men","https://www.boxofficemojo.com/release/rl232162049/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl2429977345/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl2446754561/?ref_=bo_we_table_4,https://www.boxofficemojo.com/release/rl1859552001/?ref_=bo_we_table_6,https://www.boxofficemojo.com/release/rl2463531777/?ref_=bo_we_table_9,https://www.boxofficemojo.com/release/rl2480308993/?ref_=bo_we_table_14,https://www.boxofficemojo.com/release/rl2497086209/?ref_=bo_we_table_18,https://www.boxofficemojo.com/release/rl2530640641/?ref_=bo_we_table_25,https://www.boxofficemojo.com/release/rl2547417857/?ref_=bo_we_table_30","$1,008,077,$1,536,$1,008,077,$834,378,$1,363,$834,378,$828,030,$1,656,$828,030,$644,851,$2,142,$644,851,$492,368,$1,180,$492,368,$365,116,$2,450,$365,116,$221,266,$1,525,$221,266,$94,770,$997,$94,770,$26,835,$670,$26,835","Paramount Pictures International,Gaumont,Universal Pictures International (UPI),Miramax,Sony Pictures Releasing,Wild Bunch Distribution"
2023,https://www.boxofficemojo.com/weekend/2023W30/?area=FR&ref_=bo_wey_table_23,"Haunted Mansion,Les déguns 2,Talk to Me,A Wonderful Girl,The First Slam Dunk,Just Remembering,Sabotage","https://www.boxofficemojo.com/release/rl3215164161/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl1755677441/?ref_=bo_we_table_4,https://www.boxofficemojo.com/release/rl1772454657/?ref_=bo_we_table_7,https://www.boxofficemojo.com/release/rl1789231873/?ref_=bo_we_table_13,https://www.boxofficemojo.com/release/rl1806009089/?ref_=bo_we_table_16,https://www.boxofficemojo.com/release/rl1822786305/?ref_=bo_we_table_17,https://www.boxofficemojo.com/release/rl1839563521/?ref_=bo_we_table_20","$1,795,166,-,$1,795,166,$1,748,290,$6,750,$1,748,290,$1,131,694,$4,526,$1,131,694,$218,125,$453,$218,125,$159,168,$833,$159,168,$130,149,$1,462,$130,149,$74,447,$1,145,$74,447","Walt Disney Studios Motion Pictures,Apollo Films,SND Films,Pyramide Distribution,Wild Bunch Distribution"
2022,https://www.boxofficemojo.com/weekend/2022W30/?area=FR&ref_=bo_wey_table_23,"DC League of Super-Pets,Sundown,Mi iubita, mon amour,The Auschwitz Report,Costa Brava, Lebanon","https://www.boxofficemojo.com/release/rl2865791745/?ref_=bo_we_table_2,https://www.boxofficemojo.com/release/rl2396226305/?ref_=bo_we_table_13,https://www.boxofficemojo.com/release/rl2178122497/?ref_=bo_we_table_24,https://www.boxofficemojo.com/release/rl2194899713/?ref_=bo_we_table_25,https://www.boxofficemojo.com/release/rl2211676929/?ref_=bo_we_table_26","$1,871,579,$2,632,$1,871,579,$179,460,$1,212,$179,460,$39,353,$756,$39,353,$36,363,$808,$36,363,$36,270,$863,$36,270","Warner Bros.,Ad Vitam Distribution,KMBO,Eurozoom"
2023,https://www.boxofficemojo.com/weekend/2023W31/?area=FR&ref_=bo_wey_table_22,"Meg 2: The Trench,Les blagues de Toto 2 - Classe verte,Yannick,The Hummingbird,Detective Conan: Black Iron Submarine,Wild Flowers","https://www.boxofficemojo.com/release/rl2577761025/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl2594538241/?ref_=bo_we_table_4,https://www.boxofficemojo.com/release/rl2611315457/?ref_=bo_we_table_9,https://www.boxofficemojo.com/release/rl2628092673/?ref_=bo_we_table_14,https://www.boxofficemojo.com/release/rl2644869889/?ref_=bo_we_table_19,https://www.boxofficemojo.com/release/rl2661647105/?ref_=bo_we_table_23","$4,421,954,$7,967,$4,421,954,$2,426,340,$4,133,$2,426,340,$822,859,$2,733,$822,859,$203,820,$1,555,$203,820,$114,385,$710,$114,385,$79,114,$1,318,$79,114","Warner Bros.,SND Films,Diaphana Films,Paname Distribution,Crunchyroll,Condor"
2022,https://www.boxofficemojo.com/weekend/2022W31/?area=FR&ref_=bo_wey_table_22,"Bullet Train,Year of the Shark,Commitment Hasan,Supereroi,Out of Sync","https://www.boxofficemojo.com/release/rl3235087105/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl2631041793/?ref_=bo_we_table_8,https://www.boxofficemojo.com/release/rl2647819009/?ref_=bo_we_table_26,https://www.boxofficemojo.com/release/rl2664596225/?ref_=bo_we_table_27,https://www.boxofficemojo.com/release/rl2681373441/?ref_=bo_we_table_28","$2,608,541,$3,318,$2,608,541,$415,338,$839,$445,434,$29,497,$483,$29,497,$27,244,$534,$27,244,$25,213,$536,$25,213","Sony Pictures Releasing,Le Pacte"
2023,https://www.boxofficemojo.com/weekend/2023W26/?area=FR&ref_=bo_wey_table_27,"Indiana Jones and the Dial of Destiny,Mr. Putifar's Wacky Plan,A Brighter Tomorrow,Mayhem!,Ruby Gillman: Teenage Kraken,Passages,Rheingold,Oink","https://www.boxofficemojo.com/release/rl1251771137/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl731874049/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl748651265/?ref_=bo_we_table_7,https://www.boxofficemojo.com/release/rl765428481/?ref_=bo_we_table_10,https://www.boxofficemojo.com/release/rl2543616769/?ref_=bo_we_table_11,https://www.boxofficemojo.com/release/rl798982913/?ref_=bo_we_table_25,https://www.boxofficemojo.com/release/rl547324673/?ref_=bo_we_table_27,https://www.boxofficemojo.com/release/rl564101889/?ref_=bo_we_table_28","$5,966,988,$8,660,$5,966,988,$1,009,965,$2,117,$1,009,965,$542,710,$2,215,$542,710,$370,104,$1,878,$370,104,$361,096,$712,$441,893,$62,578,$1,042,$62,578,$56,357,$399,$56,357,$45,957,$376,$45,957","Walt Disney Studios Motion Pictures,UGC Distribution,Le Pacte,StudioCanal,Universal Pictures International (UPI),Paname Distribution,Cohen Media Group,The Jokers"
2022,https://www.boxofficemojo.com/weekend/2022W26/?area=FR&ref_=bo_wey_table_27,"Irréductible,La traversée,Arthur, malédiction,Decision to Leave,Freestyle,On the Edge,Black Notebooks: Ronit","https://www.boxofficemojo.com/release/rl1942782721/?ref_=bo_we_table_4,https://www.boxofficemojo.com/release/rl1959559937/?ref_=bo_we_table_6,https://www.boxofficemojo.com/release/rl1993114369/?ref_=bo_we_table_8,https://www.boxofficemojo.com/release/rl2009891585/?ref_=bo_we_table_10,https://www.boxofficemojo.com/release/rl1758233345/?ref_=bo_we_table_14,https://www.boxofficemojo.com/release/rl1775010561/?ref_=bo_we_table_15,https://www.boxofficemojo.com/release/rl1808564993/?ref_=bo_we_table_25","$2,020,577,$3,280,$2,055,215,$781,569,$1,752,$794,968,$539,511,$1,933,$548,760,$502,715,$2,538,$511,333,$161,737,$945,$15,$138,672,$676,$141,049,$40,577,$1,623,$41,272","SND Films,Miramax,Apollo Films,Bac Films,Memento Films,Le Pacte"
2021,https://www.boxofficemojo.com/weekend/2021W22/?area=FR&ref_=bo_wey_table_31,"Chacun chez soi,Nobody,Home Front,Villa Caprice,The United States vs. Billie Holiday,Petite Maman,Playlist,Suzanna Andler,Hungry Bear Tales","https://www.boxofficemojo.com/release/rl1081901825/?ref_=bo_we_table_6,https://www.boxofficemojo.com/release/rl2105377537/?ref_=bo_we_table_7,https://www.boxofficemojo.com/release/rl1098679041/?ref_=bo_we_table_8,https://www.boxofficemojo.com/release/rl1115456257/?ref_=bo_we_table_9,https://www.boxofficemojo.com/release/rl1132233473/?ref_=bo_we_table_10,https://www.boxofficemojo.com/release/rl1149010689/?ref_=bo_we_table_12,https://www.boxofficemojo.com/release/rl1165787905/?ref_=bo_we_table_19,https://www.boxofficemojo.com/release/rl1182565121/?ref_=bo_we_table_22,https://www.boxofficemojo.com/release/rl1199342337/?ref_=bo_we_table_24","$640,339,$1,278,$640,339,$580,142,$1,611,$580,142,$512,706,$1,481,$512,706,$456,503,$1,289,$456,503,$268,903,$1,003,$268,903,$214,454,$1,365,$214,454,$111,434,$1,081,$111,434,$60,112,$801,$60,112,$57,199,$602,$57,199","StudioCanal,Universal Pictures,Ad Vitam Distribution,Bac Films,Metropolitan Filmexport,Pyramide Distribution,KMBO,Gébéka Films"
2023,https://www.boxofficemojo.com/weekend/2023W27/?area=FR&ref_=bo_wey_table_26,"Miraculous: Ladybug & Cat Noir, the Movie,Insidious: The Red Door,Asterix & Obelix: Mission Cleopatra,Yo Mama,Strangers by Night,Four Daughters,On the Fringe,Master Gardener,Joy Ride","https://www.boxofficemojo.com/release/rl1889436417/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl1906213633/?ref_=bo_we_table_4,https://www.boxofficemojo.com/release/rl1453228801/?ref_=bo_we_table_5,https://www.boxofficemojo.com/release/rl1922990849/?ref_=bo_we_table_10,https://www.boxofficemojo.com/release/rl1939768065/?ref_=bo_we_table_11,https://www.boxofficemojo.com/release/rl1956545281/?ref_=bo_we_table_17,https://www.boxofficemojo.com/release/rl1973322497/?ref_=bo_we_table_18,https://www.boxofficemojo.com/release/rl1990099713/?ref_=bo_we_table_21,https://www.boxofficemojo.com/release/rl4087513857/?ref_=bo_we_table_28","$4,314,713,$6,308,$4,314,713,$1,966,628,$6,323,$1,966,628,$1,144,541,$2,826,$1,144,541,$487,280,$1,709,$487,280,$373,671,$1,683,$373,671,$257,242,$1,798,$257,242,$182,052,$1,197,$182,052,$125,306,$1,474,$125,306,$55,469,$401,$55,469","SND Films,Sony Pictures Releasing,Cohen Media Group,Gaumont,StudioCanal,Jour2Fête,Condor,The Jokers,Miramax"
2021,https://www.boxofficemojo.com/weekend/2021W17/?area=FR&ref_=bo_wey_table_35,,,,
2022,https://www.boxofficemojo.com/weekend/2022W22/?area=FR&ref_=bo_wey_table_31,Firestarter,https://www.boxofficemojo.com/release/rl4106650369/?ref_=bo_we_table_3,"$338,923,$1,030,$451,617",Universal Pictures International (UPI)
2023,https://www.boxofficemojo.com/weekend/2023W23/?area=FR&ref_=bo_wey_table_30,"Transformers: Rise of the Beasts,Hands of Gold,Wahou!,Last Night of Amore,Love Again,Marinette,Camila Comes Out Tonight","https://www.boxofficemojo.com/release/rl2627240705/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl3147531009/?ref_=bo_we_table_7,https://www.boxofficemojo.com/release/rl3164308225/?ref_=bo_we_table_8,https://www.boxofficemojo.com/release/rl3181085441/?ref_=bo_we_table_12,https://www.boxofficemojo.com/release/rl1838449409/?ref_=bo_we_table_14,https://www.boxofficemojo.com/release/rl3197862657/?ref_=bo_we_table_16,https://www.boxofficemojo.com/release/rl3214639873/?ref_=bo_we_table_26","$4,266,407,$6,666,$4,266,407,$643,409,$1,524,$643,409,$582,817,$2,224,$582,817,$232,595,$1,376,$232,595,$219,845,$904,$219,845,$156,390,$854,$156,390,$20,740,$691,$20,740","Paramount Pictures International,Zinc,UGC Distribution,Universal Pictures International (UPI),Sony Pictures Releasing,The Jokers"
2021,https://www.boxofficemojo.com/weekend/2021W19/?area=FR&ref_=bo_wey_table_34,,,,
2021,https://www.boxofficemojo.com/weekend/2021W14/?area=FR&ref_=bo_wey_table_38,,,,
2022,https://www.boxofficemojo.com/weekend/2022W18/?area=FR&ref_=bo_wey_table_35,"Doctor Strange in the Multiverse of Madness,Ténor,The Passengers of the Night,Leave No Traces,The Deer King,Petite leçon d'amour,The Hole","https://www.boxofficemojo.com/release/rl2092991233/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl3988816641/?ref_=bo_we_table_4,https://www.boxofficemojo.com/release/rl4005593857/?ref_=bo_we_table_8,https://www.boxofficemojo.com/release/rl4022371073/?ref_=bo_we_table_13,https://www.boxofficemojo.com/release/rl3770712833/?ref_=bo_we_table_15,https://www.boxofficemojo.com/release/rl3787490049/?ref_=bo_we_table_23,https://www.boxofficemojo.com/release/rl3804267265/?ref_=bo_we_table_25","$9,555,044,$15,436,$9,555,044,$766,767,$1,791,$828,439,$470,178,$1,992,$470,178,$82,823,$881,$82,823,$71,277,$398,$71,277,$35,775,$577,$35,775,$33,834,$805,$33,834","Walt Disney Pictures,StudioCanal UK,Pyramide Distribution,Memento Films,KMBO"
2023,https://www.boxofficemojo.com/weekend/2023W19/?area=FR&ref_=bo_wey_table_34,"The Pope's Exorcist,Hawaii,Le principal,Le cours de la vie,War Pony,Sakra,La fille d'Albino Rodrigue","https://www.boxofficemojo.com/release/rl513114881/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl529892097/?ref_=bo_we_table_5,https://www.boxofficemojo.com/release/rl278233857/?ref_=bo_we_table_6,https://www.boxofficemojo.com/release/rl311788289/?ref_=bo_we_table_13,https://www.boxofficemojo.com/release/rl328565505/?ref_=bo_we_table_23,https://www.boxofficemojo.com/release/rl362119937/?ref_=bo_we_table_25,https://www.boxofficemojo.com/release/rl378897153/?ref_=bo_we_table_29","$1,083,395,$3,396,$1,083,395,$478,222,$1,062,$478,222,$384,296,$1,407,$384,296,$241,285,$1,641,$241,285,$82,316,$1,028,$82,316,$80,670,$683,$80,670,$62,656,$846,$62,656","Sony Pictures Releasing,Warner Bros.,Le Pacte,Jour2Fête,Crunchyroll"
2021,https://www.boxofficemojo.com/weekend/2021W15/?area=FR&ref_=bo_wey_table_37,,,,
2023,https://www.boxofficemojo.com/weekend/2023W15/?area=FR&ref_=bo_wey_table_38,"Dungeons & Dragons: Honor Among Thieves,How to Survive Without Mum,Suzume,Killing Blues,A Love Story,Soul Mates,Little Bird: The Big Quest,Dancing Pina,Alma Viva","https://www.boxofficemojo.com/release/rl1217364737/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl1234141953/?ref_=bo_we_table_4,https://www.boxofficemojo.com/release/rl2549187329/?ref_=bo_we_table_6,https://www.boxofficemojo.com/release/rl1250919169/?ref_=bo_we_table_9,https://www.boxofficemojo.com/release/rl1267696385/?ref_=bo_we_table_16,https://www.boxofficemojo.com/release/rl1284473601/?ref_=bo_we_table_18,https://www.boxofficemojo.com/release/rl1301250817/?ref_=bo_we_table_19,https://www.boxofficemojo.com/release/rl1318028033/?ref_=bo_we_table_23,https://www.boxofficemojo.com/release/rl1334805249/?ref_=bo_we_table_31","$2,716,095,-,$3,737,489,$1,549,588,$2,713,$1,549,588,$1,139,599,$2,967,$1,139,599,$463,586,$1,876,$463,586,$235,530,$1,195,$235,530,$223,234,$1,440,$223,234,$222,005,$552,$222,005,$143,589,$1,940,$143,589,$81,711,$2,042,$81,711","Paramount Pictures International,StudioCanal,Crunchyroll,SND Films,Le Pacte,Ad Vitam Distribution,Paradis Films,Sophie Dulac Distribution"
2022,https://www.boxofficemojo.com/weekend/2022W14/?area=FR&ref_=bo_wey_table_39,"Serial (Bad) Weddings 3,The Bad Guys,En même temps,The Grandmother","https://www.boxofficemojo.com/release/rl1513784065/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl1530561281/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl1547338497/?ref_=bo_we_table_6,https://www.boxofficemojo.com/release/rl1564115713/?ref_=bo_we_table_10","$5,574,977,$6,040,$5,574,977,$1,181,462,$1,965,$1,776,824,$461,916,$1,121,$461,916,$303,463,$1,764,$303,463","UGC Distribution,Universal Pictures International (UPI),Ad Vitam Distribution,Wild Bunch Distribution"
2021,https://www.boxofficemojo.com/weekend/2021W11/?area=FR&ref_=bo_wey_table_41,,,,
2023,https://www.boxofficemojo.com/weekend/2023W16/?area=FR&ref_=bo_wey_table_37,"Life for Real,Evil Dead Rise,La plus belle pour aller danser,The Conference,The Last Queen,Junkyard Dog,Before We Collapse,Blue Jean","https://www.boxofficemojo.com/release/rl3868099329/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl3884876545/?ref_=bo_we_table_5,https://www.boxofficemojo.com/release/rl3633218305/?ref_=bo_we_table_11,https://www.boxofficemojo.com/release/rl3649995521/?ref_=bo_we_table_16,https://www.boxofficemojo.com/release/rl3666772737/?ref_=bo_we_table_19,https://www.boxofficemojo.com/release/rl3700327169/?ref_=bo_we_table_21,https://www.boxofficemojo.com/release/rl3717104385/?ref_=bo_we_table_29,https://www.boxofficemojo.com/release/rl3733881601/?ref_=bo_we_table_30","$2,749,127,$3,916,$2,749,127,$1,419,455,$5,336,$1,419,455,$379,230,$1,077,$379,230,$207,686,$1,821,$207,686,$140,366,$2,301,$140,366,$119,521,$1,512,$119,521,$73,319,$1,062,$73,319,$71,528,$1,703,$71,528","Cohen Media Group,Miramax,Universal Pictures International (UPI),Condor,Jour2Fête,Bac Films,Pyramide Distribution"
2022,https://www.boxofficemojo.com/weekend/2022W11/?area=FR&ref_=bo_wey_table_42,"Notre-Dame on Fire,Alors on danse,Full Time,Three Times Nothing,The Story of My Wife,The Braves","https://www.boxofficemojo.com/release/rl2419557121/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl2436334337/?ref_=bo_we_table_8,https://www.boxofficemojo.com/release/rl2453111553/?ref_=bo_we_table_9,https://www.boxofficemojo.com/release/rl2469888769/?ref_=bo_we_table_14,https://www.boxofficemojo.com/release/rl2486665985/?ref_=bo_we_table_25,https://www.boxofficemojo.com/release/rl2503443201/?ref_=bo_we_table_30","$2,072,569,$2,756,$2,072,569,$832,682,$1,892,$832,682,$547,708,$2,752,$547,708,$281,810,$1,263,$281,810,$115,230,$1,309,$115,230,$56,958,$825,$56,958","UGC Distribution,Haut et Court,Le Pacte,Pyramide Distribution,KMBO"
2023,https://www.boxofficemojo.com/weekend/2023W12/?area=FR&ref_=bo_wey_table_41,"On the Wandering Paths,John Wick: Chapter 4,Grand Expectations,The Blue Caftan,Love According to Dalva,Chile '76,The Eternal Daughter","https://www.boxofficemojo.com/release/rl25723649/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl42500865/?ref_=bo_we_table_2,https://www.boxofficemojo.com/release/rl59278081/?ref_=bo_we_table_10,https://www.boxofficemojo.com/release/rl76055297/?ref_=bo_we_table_12,https://www.boxofficemojo.com/release/rl92832513/?ref_=bo_we_table_23,https://www.boxofficemojo.com/release/rl109609729/?ref_=bo_we_table_24,https://www.boxofficemojo.com/release/rl126386945/?ref_=bo_we_table_27","$2,841,342,$4,605,$2,841,342,$2,687,066,$4,824,$2,687,066,$519,000,$2,675,$519,000,$323,203,$2,430,$323,203,$148,291,$1,468,$148,291,$138,063,$1,917,$138,063,$108,064,$1,385,$108,064","Apollo Films,Miramax,The Jokers,Ad Vitam Distribution,Diaphana Films,Sophie Dulac Distribution,Condor"
2022,https://www.boxofficemojo.com/weekend/2022W12/?area=FR&ref_=bo_wey_table_41,"The Time of Secrets,Ambulance,Kitchen Brigade,Nobody Has to Know,Faithful,The Earth Is All That Lasts,An Ordinary Mother,Bruno Reidal, Confessions of a Murderer,Everybody Knows","https://www.boxofficemojo.com/release/rl2520351489/?ref_=bo_we_table_2,https://www.boxofficemojo.com/release/rl2537128705/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl2285470465/?ref_=bo_we_table_4,https://www.boxofficemojo.com/release/rl2302247681/?ref_=bo_we_table_11,https://www.boxofficemojo.com/release/rl2319024897/?ref_=bo_we_table_15,https://www.boxofficemojo.com/release/rl2335802113/?ref_=bo_we_table_18,https://www.boxofficemojo.com/release/rl2352579329/?ref_=bo_we_table_24,https://www.boxofficemojo.com/release/rl2369356545/?ref_=bo_we_table_26,https://www.boxofficemojo.com/release/rl1631159041/?ref_=bo_we_table_38","$1,094,929,$1,694,$1,094,929,$949,817,$2,188,$949,817,$917,996,$2,165,$917,996,$273,811,$1,690,$273,811,$143,252,$1,015,$143,252,$129,121,$2,082,$129,121,$52,833,$475,$52,833,$51,641,$1,173,$51,641,$75,$75,-","Universal Pictures International (UPI),Apollo Films,Ad Vitam Distribution,Diaphana Films,Nour Films,Memento Films,Capricci Films"
2021,https://www.boxofficemojo.com/weekend/2021W09/?area=FR&ref_=bo_wey_table_43,,,,
2022,https://www.boxofficemojo.com/weekend/2022W07/?area=FR&ref_=bo_wey_table_46,"Uncharted,King,Chickenhare and the Hamster of Darkness,Un Autre Monde,The Family,The Power","https://www.boxofficemojo.com/release/rl2402190081/?ref_=bo_we_table_1,https://www.boxofficemojo.com/release/rl3861807873/?ref_=bo_we_table_6,https://www.boxofficemojo.com/release/rl2519630593/?ref_=bo_we_table_7,https://www.boxofficemojo.com/release/rl3878585089/?ref_=bo_we_table_8,https://www.boxofficemojo.com/release/rl3626926849/?ref_=bo_we_table_15,https://www.boxofficemojo.com/release/rl3643704065/?ref_=bo_we_table_21","$6,295,673,$9,641,$6,295,673,$1,426,723,$2,308,$1,426,723,$1,352,744,$2,621,$1,352,744,$1,242,605,$4,853,$1,242,605,$373,537,$1,603,$373,537,$110,773,$879,$110,773","Sony Pictures Releasing,Sony Pictures Releasing,Diaphana Films,Le Pacte"
2021,https://www.boxofficemojo.com/weekend/2021W06/?area=FR&ref_=bo_wey_table_46,,,,
2022,https://www.boxofficemojo.com/weekend/2022W08/?area=FR&ref_=bo_wey_table_45,"Maigret,Blacklight,Heart of Oak,The Companions,Zaï Zaï Zaï Zaï,A Change of Heart,Unclenching the Fists,The Beatles: Get Back","https://www.boxofficemojo.com/release/rl87196417/?ref_=bo_we_table_3,https://www.boxofficemojo.com/release/rl103973633/?ref_=bo_we_table_10,https://www.boxofficemojo.com/release/rl120750849/?ref_=bo_we_table_12,https://www.boxofficemojo.com/release/rl2016576257/?ref_=bo_we_table_13,https://www.boxofficemojo.com/release/rl2033353473/?ref_=bo_we_table_15,https://www.boxofficemojo.com/release/rl2050130689/?ref_=bo_we_table_22,https://www.boxofficemojo.com/release/rl2066907905/?ref_=bo_we_table_25,https://www.boxofficemojo.com/release/rl3157492481/?ref_=bo_we_table_32","$1,666,278,$2,848,$1,666,278,$545,070,$1,873,$545,070,$357,773,$1,679,$357,773,$340,152,$994,$340,152,$305,432,$1,650,$305,432,$148,112,$1,310,$148,112,$67,443,$1,248,$67,443,$19,936,-,$19,936","SND Films,Miramax,Gaumont,Wild Bunch Distribution,Apollo Films,Memento Films,Walt Disney Studios Motion Pictures"
2023,https://www.boxofficemojo.com/weekend/2023W08/?area=FR&ref_=bo_wey_table_45,"The Fabelmans,A Great Friend,Sugar and Stars,Missing,Lie with Me,Whale Nation","https://www.boxofficemojo.com/release/rl3313730305/?ref_=bo_we_table_4,https://www.boxofficemojo.com/release/rl3330507521/?ref_=bo_we_table_7,https://www.boxofficemojo.com/release/rl3347284737/?ref_=bo_we_table_12,https://www.boxofficemojo.com/release/rl948077313/?ref_=bo_we_table_15,https://www.boxofficemojo.com/release/rl964854529/?ref_=bo_we_table_16,https://www.boxofficemojo.com/release/rl981631745/?ref_=bo_we_table_20","$2,022,124,$4,028,$2,720,817,$1,342,872,$3,010,$1,342,872,$413,907,$1,839,$413,907,$328,874,$2,177,$328,874,$289,486,$1,820,$289,486,$193,338,$1,611,$193,338","Universal Pictures International (UPI),SND Films,Bac Films,Sony Pictures Releasing,KMBO,Pan Media & Entertainment"
